country,city,apartment_living_area_sqm,price_in_USD,price_per_sqm,apartment_bedrooms,apartment_bathrooms,area_flag_outlier,price_flag_outlier
Belarus,"Minsk Region, Radaskovicki sielski Saviet, Maladzyechna District, Belarus",40,34999,874.975,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Svabski sielski Saviet, Lahoysk District, Belarus",24,26500,1104.1666666666667,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Navapolski sielski Saviet, Pukhavichy District, Belarus",85,33000,388.2352941176471,NA,NA,FALSE,FALSE
Belarus,"Mahilyow Region, Mahilyow, Belarus",44,40500,920.4545454545455,NA,NA,FALSE,FALSE
Belarus,"Uryckaje, Homel Region, Urycki sielski Saviet, Homyel District, Belarus",116,38000,327.58620689655174,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Makranski sielski Saviet, Malaryta District, Belarus",69,36100,523.1884057971015,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Radaskovicki sielski Saviet, Maladzyechna District, Belarus",36,27000,750,NA,NA,FALSE,FALSE
Belarus,"Kamyanyets, Brest Region, Kamenets District, Belarus",50,26000,520,NA,NA,FALSE,FALSE
Belarus,"Stankava, Minsk Region, Stankauski sielski Saviet, Dzyarzhynsk District, Belarus",66,33900,513.6363636363636,NA,NA,FALSE,FALSE
Belarus,"Skidzieĺ, Hrodna Region, Grodno District, Belarus",53,30000,566.0377358490566,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Nieharelski sielski Saviet, Dzyarzhynsk District, Belarus",51,26000,509.80392156862746,NA,NA,FALSE,FALSE
Belarus,"cysc, Minsk Region, cyscinski sielski Saviet, Maladzyechna District, Belarus",46,39900,867.3913043478261,NA,NA,FALSE,FALSE
Belarus,"Hrodna Region, Hozski sielski Saviet, Grodno District, Belarus",61,31500,516.3934426229508,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Lasanski sielski Saviet, Minsk District, Belarus",50,32000,640,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Aziaryckaslabadski sielski Saviet, Smalyavichy District, Belarus",32,25000,781.25,NA,NA,FALSE,FALSE
Belarus,"Brest Region, cerninski sielski Saviet, Brest District, Belarus",16,26500,1656.25,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Maladzyechna, Maladzyechna District, Belarus",52,35000,673.0769230769231,NA,NA,FALSE,FALSE
Belarus,"Kamarouka, Brest Region, Tamasouski sielski Saviet, Brest District, Belarus",34,41000,1205.8823529411766,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Vielikarycki sielski Saviet, Malaryta District, Belarus",36,35000,972.2222222222222,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Barysaw, Barysaw District, Belarus",30,37500,1250,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",37,42000,1135.1351351351352,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Haranski sielski Saviet, Minsk District, Belarus",38,39500,1039.4736842105262,NA,NA,FALSE,FALSE
Belarus,"Zhabinka, Brest Region, Zhabinka District, Belarus",54,25000,462.962962962963,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Muchaviecki sielski Saviet, Brest District, Belarus",93,38000,408.60215053763443,NA,NA,FALSE,FALSE
Belarus,"Miedna, Brest Region, Znamienski sielski Saviet, Brest District, Belarus",59,28500,483.0508474576271,NA,NA,FALSE,FALSE
Belarus,"Brest Region, cerninski sielski Saviet, Brest District, Belarus",49,42000,857.1428571428571,NA,NA,FALSE,FALSE
Belarus,"Minsk, Belarus",16,28000,1750,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Samachvalavicki sielski Saviet, Minsk District, Belarus",22,35000,1590.909090909091,NA,NA,FALSE,FALSE
Belarus,"Mahilyow Region, Mahilyow, Belarus",82,29900,364.6341463414634,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Baranavichy, Belarus",59,28500,483.0508474576271,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Valievacski sielski Saviet, Chervyen District, Belarus",16,24900,1556.25,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Zdanovicki sielski Saviet, Minsk District, Belarus",34,26900,791.1764705882352,NA,NA,FALSE,FALSE
Belarus,"Homel Region, Homel, Belarus",37,34000,918.918918918919,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Piarsajski sielski Saviet, Valozhyn District, Belarus",65,43900,675.3846153846154,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",43,37000,860.4651162790698,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Bialarucki sielski Saviet, Lahoysk District, Belarus",58,40500,698.2758620689655,NA,NA,FALSE,FALSE
Belarus,"Uzda, Minsk Region, Uzda District, Belarus",89,45000,505.6179775280899,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Telminski sielski Saviet, Brest District, Belarus",133,41900,315.0375939849624,NA,NA,FALSE,FALSE
Belarus,"Hrodna Region, Piersamajski sielski Saviet, Shchuchyn District, Belarus",86,22000,255.8139534883721,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",41,43000,1048.780487804878,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",46,40000,869.5652173913044,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Zabalocki sielski Saviet, Smalyavichy District, Belarus",60,30000,500,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Aziaryckaslabadski sielski Saviet, Smalyavichy District, Belarus",100,27900,279,NA,NA,FALSE,FALSE
Belarus,"Smilavichy, Minsk Region, Smilavicki sielski Saviet, Chervyen District, Belarus",45,33500,744.4444444444445,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",20,34000,1700,NA,NA,FALSE,FALSE
Belarus,"Brest Region, carnaucycki sielski Saviet, Brest District, Belarus",52,30000,576.9230769230769,NA,NA,FALSE,FALSE
Belarus,"Znamienka, Brest Region, Znamienski sielski Saviet, Brest District, Belarus",54,26500,490.74074074074076,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Papiarnianski sielski Saviet, Minsk District, Belarus",55,24000,436.3636363636364,NA,NA,FALSE,FALSE
Belarus,"Hrodna Region, Hrodna, Belarus",39,35000,897.4358974358975,NA,NA,FALSE,FALSE
Belarus,"Zhabinka, Brest Region, Zhabinka District, Belarus",37,46000,1243.2432432432433,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Naracki sielski Saviet, Myadzel District, Belarus",130,35000,269.2307692307692,NA,NA,FALSE,FALSE
Belarus,"Losa, Minsk Region, Slabadski sielski Saviet, Uzda District, Belarus",93,33700,362.36559139784947,NA,NA,FALSE,FALSE
Belarus,"Cherni, Brest Region, cerninski sielski Saviet, Brest District, Belarus",56,45000,803.5714285714286,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Baranavichy, Belarus",44,45000,1022.7272727272727,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Muchaviecki sielski Saviet, Brest District, Belarus",110,44000,400,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Barysaw, Barysaw District, Belarus",33,37900,1148.4848484848485,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",83,41000,493.9759036144578,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Muchaviecki sielski Saviet, Brest District, Belarus",38,29000,763.1578947368421,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Astrasyckaharadocki sielski Saviet, Minsk District, Belarus",28,36000,1285.7142857142858,NA,NA,FALSE,FALSE
Belarus,"Sierafimova, Minsk Region, Michanavicki sielski Saviet, Minsk District, Belarus",95,38500,405.2631578947368,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",27,33000,1222.2222222222222,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Telminski sielski Saviet, Brest District, Belarus",16,27000,1687.5,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Pierasadski sielski Saviet, Barysaw District, Belarus",50,27000,540,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Muchaviecki sielski Saviet, Brest District, Belarus",64,38000,593.75,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Kalodziezski sielski Saviet, Chervyen District, Belarus",36,45000,1250,NA,NA,FALSE,FALSE
Belarus,"Hrodna Region, Lunnienski sielski Saviet, Masty District, Belarus",42,37000,880.952380952381,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Baraulianski sielski Saviet, Minsk District, Belarus",50,35000,700,NA,NA,FALSE,FALSE
Belarus,"Zhabinka, Brest Region, Zhabinka District, Belarus",95,45000,473.6842105263158,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Recycki sielski Saviet, Kamenets District, Belarus",45,50000,1111.111111111111,NA,NA,FALSE,FALSE
Belarus,"Valozhyn, Minsk Region, Valozhyn District, Belarus",59,43000,728.8135593220339,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Baraulianski sielski Saviet, Minsk District, Belarus",42,37000,880.952380952381,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Haranski sielski Saviet, Minsk District, Belarus",34,39000,1147.0588235294117,NA,NA,FALSE,FALSE
Belarus,"Mahilyow Region, Mahilyow, Belarus",17,27000,1588.235294117647,NA,NA,FALSE,FALSE
Belarus,"Homel Region, Rudnemarimonovskiy selskiy Sovet, Homyel District, Belarus",41,31500,768.2926829268292,NA,NA,FALSE,FALSE
Belarus,"Maryina Horka, Minsk Region, Pukhavichy District, Belarus",40,37000,925,NA,NA,FALSE,FALSE
Belarus,"Vitsebsk Region, Orsha, Orsha District, Belarus",45,26000,577.7777777777778,NA,NA,FALSE,FALSE
Belarus,"Sluck, Minsk Region, Slutsk District, Belarus",114,49900,437.719298245614,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Baranavichy, Belarus",60,35000,583.3333333333334,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Matykalski sielski Saviet, Brest District, Belarus",45,49900,1108.888888888889,NA,NA,FALSE,FALSE
Belarus,"Vitsebsk Region, Orsha, Orsha District, Belarus",90,50000,555.5555555555555,NA,NA,FALSE,FALSE
Belarus,"Sluck, Minsk Region, Slutsk District, Belarus",161,55000,341.6149068322981,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Palacanski sielski Saviet, Maladzyechna District, Belarus",47,52000,1106.3829787234042,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",43,47800,1111.6279069767443,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Haranski sielski Saviet, Minsk District, Belarus",114,35000,307.0175438596491,NA,NA,FALSE,FALSE
Belarus,"Kvasynicy, Minsk Region, Bielicki sielski Saviet, Slutsk District, Belarus",57,35500,622.8070175438596,NA,NA,FALSE,FALSE
Belarus,"Vyviery, Minsk Region, Miasocki sielski Saviet, Maladzyechna District, Belarus",23,27900,1213.0434782608695,NA,NA,FALSE,FALSE
Belarus,"Dacnaja, Vitsebsk Region, Zabalacki sielski Saviet, Orsha District, Belarus",148,42000,283.7837837837838,NA,NA,FALSE,FALSE
Belarus,"Brest Region, carnaucycki sielski Saviet, Brest District, Belarus",30,36500,1216.6666666666667,NA,NA,FALSE,FALSE
Belarus,"Zhabinka, Brest Region, Zhabinka District, Belarus",49,41000,836.734693877551,NA,NA,FALSE,FALSE
Belarus,"Krasnaye, Minsk Region, Krasnienski sielski Saviet, Maladzyechna District, Belarus",45,27100,602.2222222222222,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Niemanicki sielski Saviet, Barysaw District, Belarus",74,38900,525.6756756756756,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Sarsunski sielski Saviet, Minsk District, Belarus",63,53500,849.2063492063492,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",64,49900,779.6875,NA,NA,FALSE,FALSE
Belarus,"Prybar, Homel Region, Prybarski sielski Saviet, Homyel District, Belarus",123,35000,284.5528455284553,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Viesialouski sielski Saviet, Barysaw District, Belarus",43,49900,1160.4651162790697,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Matykalski sielski Saviet, Brest District, Belarus",98,49500,505.1020408163265,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",71,62500,880.2816901408451,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Kozlovskiy selskiy Sovet, Nesvizh District, Belarus",50,49900,998,NA,NA,FALSE,FALSE
Belarus,"Brest Region, carnaucycki sielski Saviet, Brest District, Belarus",47,35000,744.6808510638298,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Putcynski sielski Saviet, Dzyarzhynsk District, Belarus",27,34000,1259.2592592592594,NA,NA,FALSE,FALSE
Belarus,"Vawkavysk, Hrodna Region, Vawkavysk District, Belarus",55,27200,494.54545454545456,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Zalieski sielski Saviet, Kobryn District, Belarus",22,30000,1363.6363636363637,NA,NA,FALSE,FALSE
Belarus,"Slabodka, Vitsebsk Region, Slabodkauski sielski Saviet, Braslaw District, Belarus",98,45000,459.18367346938777,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Puchavicki sielski Saviet, Pukhavichy District, Belarus",88,37000,420.45454545454544,NA,NA,FALSE,FALSE
Belarus,"Homel Region, Homel, Belarus",41,45000,1097.560975609756,NA,NA,FALSE,FALSE
Belarus,"Dobrush, Homel Region, Dobrush District, Belarus",118,42000,355.93220338983053,NA,NA,FALSE,FALSE
Belarus,"Hrodna Region, Kvasouski sielski Saviet, Grodno District, Belarus",94,48000,510.63829787234044,NA,NA,FALSE,FALSE
Belarus,"Kamsamoliec, Minsk Region, Jzufouski sielski Saviet, Minsk District, Belarus",26,51000,1961.5384615384614,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Kalodziscanski sielski Saviet, Minsk District, Belarus",77,47500,616.8831168831168,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Piatryskauski sielski Saviet, Minsk District, Belarus",64,59900,935.9375,NA,NA,FALSE,FALSE
Belarus,"Vitsebsk Region, Orsha, Orsha District, Belarus",52,50000,961.5384615384615,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Minsk District, Belarus",130,55000,423.0769230769231,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Svabski sielski Saviet, Lahoysk District, Belarus",30,35000,1166.6666666666667,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Drackauski sielski Saviet, Smalyavichy District, Belarus",81,42000,518.5185185185185,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Rudzienski sielski Saviet, Pukhavichy District, Belarus",34,45900,1350,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Luhavaslabadski sielski Saviet, Minsk District, Belarus",34,43000,1264.7058823529412,NA,NA,FALSE,FALSE
Belarus,"Lyuban, Minsk Region, Lyuban District, Belarus",82,44900,547.560975609756,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",27,49000,1814.8148148148148,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",75,41500,553.3333333333334,NA,NA,FALSE,FALSE
Belarus,"Novyja Lyscycy, Brest Region, Lyscycki sielski Saviet, Brest District, Belarus",68,58500,860.2941176470588,NA,NA,FALSE,FALSE
Belarus,"Sluck, Minsk Region, Slutsk District, Belarus",50,45000,900,NA,NA,FALSE,FALSE
Belarus,"Chervyen, Minsk Region, Chervyen District, Belarus",40,53900,1347.5,NA,NA,FALSE,FALSE
Belarus,"Vawkavysk, Hrodna Region, Vawkavysk District, Belarus",56,52000,928.5714285714286,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",44,62000,1409.090909090909,NA,NA,FALSE,FALSE
Belarus,"Jatviez, Hrodna Region, Subacki sielski Saviet, Vawkavysk District, Belarus",74,55000,743.2432432432432,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Zodzinski sielski Saviet, Smalyavichy District, Belarus",45,37200,826.6666666666666,NA,NA,FALSE,FALSE
Belarus,"Krasnaye, Minsk Region, Krasnienski sielski Saviet, Maladzyechna District, Belarus",68,33000,485.29411764705884,NA,NA,FALSE,FALSE
Belarus,"Dukora, Minsk Region, Dukorski sielski Saviet, Pukhavichy District, Belarus",73,39000,534.2465753424658,NA,NA,FALSE,FALSE
Belarus,"Rakaw, Minsk Region, Rakauski sielski Saviet, Valozhyn District, Belarus",31,45000,1451.6129032258063,NA,NA,FALSE,FALSE
Belarus,"Svietlahоrsk, Homel Region, Svietlahorsk District, Belarus",164,42000,256.0975609756098,NA,NA,FALSE,FALSE
Belarus,"Hrodna Region, Lida, Lida District, Belarus",75,40000,533.3333333333334,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Zdanovicki sielski Saviet, Minsk District, Belarus",70,48000,685.7142857142857,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Krasnienski sielski Saviet, Maladzyechna District, Belarus",42,55000,1309.5238095238096,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Naracki sielski Saviet, Myadzel District, Belarus",74,45000,608.1081081081081,NA,NA,FALSE,FALSE
Belarus,"Saracy, Minsk Region, Sarocki sielski Saviet, Lyuban District, Belarus",29,44900,1548.2758620689656,NA,NA,FALSE,FALSE
Belarus,"Homel Region, Homel, Belarus",72,52000,722.2222222222222,NA,NA,FALSE,FALSE
Belarus,"Zhabinka, Brest Region, Zhabinka District, Belarus",43,50000,1162.7906976744187,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Oltusski sielski Saviet, Malaryta District, Belarus",70,58900,841.4285714285714,NA,NA,FALSE,FALSE
Belarus,"Dukora, Minsk Region, Dukorski sielski Saviet, Pukhavichy District, Belarus",75,52900,705.3333333333334,NA,NA,FALSE,FALSE
Belarus,"Michanavičy, Minsk Region, Michanavicki sielski Saviet, Minsk District, Belarus",31,33000,1064.516129032258,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Rudzienski sielski Saviet, Pukhavichy District, Belarus",36,34500,958.3333333333334,NA,NA,FALSE,FALSE
Belarus,"Hrodna Region, Vasilievicki sielski Saviet, Slonim District, Belarus",48,44000,916.6666666666666,NA,NA,FALSE,FALSE
Belarus,"Liubkauscyna, Minsk Region, Mikalajeuscynski sielski Saviet, Stowbtsy District, Belarus",31,48000,1548.3870967741937,NA,NA,FALSE,FALSE
Belarus,"Damachava, Brest Region, Damacauski sielski Saviet, Brest District, Belarus",85,48000,564.7058823529412,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Nieharelski sielski Saviet, Dzyarzhynsk District, Belarus",89,49900,560.6741573033707,NA,NA,FALSE,FALSE
Belarus,"Minsk, Belarus",43,60500,1406.9767441860465,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",76,53000,697.3684210526316,NA,NA,FALSE,FALSE
Belarus,"Zabaloccie, Minsk Region, Zabalocki sielski Saviet, Smalyavichy District, Belarus",36,45500,1263.888888888889,NA,NA,FALSE,FALSE
Belarus,"Homel Region, Homel, Belarus",67,49500,738.8059701492538,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Pinsk, Belarus",85,49000,576.4705882352941,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Telminski sielski Saviet, Brest District, Belarus",77,49000,636.3636363636364,NA,NA,FALSE,FALSE
Belarus,"Bujnichy, Mahilyow Region, Bujnicki sielski Saviet, Mogilev District, Belarus",68,58000,852.9411764705883,NA,NA,FALSE,FALSE
Belarus,"Hrodna Region, Lida, Lida District, Belarus",253,55000,217.3913043478261,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Lieninski sielski Saviet, Zhabinka District, Belarus",15,35000,2333.3333333333335,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Dabryniouski sielski Saviet, Dzyarzhynsk District, Belarus",97,49900,514.4329896907217,NA,NA,FALSE,FALSE
Belarus,"Vialikija Matykaly, Brest Region, Matykalski sielski Saviet, Brest District, Belarus",63,55000,873.015873015873,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",49,49999,1020.3877551020408,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Liebiedzieuski sielski Saviet, Maladzyechna District, Belarus",47,53000,1127.659574468085,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Salihorsk, Salihorsk District, Belarus",25,39900,1596,NA,NA,FALSE,FALSE
Belarus,"Auhustova, Minsk Region, Lahojski sielski Saviet, Lahoysk District, Belarus",93,49900,536.5591397849462,NA,NA,FALSE,FALSE
Belarus,"Stankava, Minsk Region, Stankauski sielski Saviet, Dzyarzhynsk District, Belarus",39,40000,1025.6410256410256,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Kryvasielski sielski Saviet, Vileyka District, Belarus",54,48000,888.8888888888889,NA,NA,FALSE,FALSE
Belarus,"Hrodna Region, Lida, Lida District, Belarus",46,55000,1195.6521739130435,NA,NA,FALSE,FALSE
Belarus,"Vawkavysk, Hrodna Region, Vawkavysk District, Belarus",56,52000,928.5714285714286,NA,NA,FALSE,FALSE
Belarus,"Vitsebsk Region, Vítebsk, Belarus",56,54000,964.2857142857143,NA,NA,FALSE,FALSE
Belarus,"Homel Region, Homel, Belarus",103,63500,616.504854368932,NA,NA,FALSE,FALSE
Belarus,"Slonim, Hrodna Region, Slonim District, Belarus",75,63000,840,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",68,55000,808.8235294117648,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",40,45000,1125,NA,NA,FALSE,FALSE
Belarus,"Minsk, Belarus",34,57000,1676.4705882352941,NA,NA,FALSE,FALSE
Belarus,"Haradzieja, Minsk Region, Nesvizh District, Belarus",61,54900,900,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Muchaviecki sielski Saviet, Brest District, Belarus",32,48000,1500,NA,NA,FALSE,FALSE
Belarus,"Homel Region, Mazyr, Mazyr District, Belarus",62,45000,725.8064516129032,NA,NA,FALSE,FALSE
Belarus,"Ciuchinicy, Brest Region, Matykalski sielski Saviet, Brest District, Belarus",25,35000,1400,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Baraulianski sielski Saviet, Minsk District, Belarus",55,39900,725.4545454545455,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Usiazski sielski Saviet, Smalyavichy District, Belarus",76,55000,723.6842105263158,NA,NA,FALSE,FALSE
Belarus,"Rakitnica, Brest Region, Rakitnicki sielski Saviet, Zhabinka District, Belarus",111,49900,449.54954954954957,NA,NA,FALSE,FALSE
Belarus,"Minsk, Belarus",48,50000,1041.6666666666667,NA,NA,FALSE,FALSE
Belarus,"Minsk Region, Dukorski sielski Saviet, Pukhavichy District, Belarus",89,52900,594.3820224719101,NA,NA,FALSE,FALSE
Belarus,"Mahilyow Region, Palykavicki sielski Saviet, Mogilev District, Belarus",96,53000,552.0833333333334,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Baranavichy, Belarus",63,57000,904.7619047619048,NA,NA,FALSE,FALSE
Belarus,"Navahrudak, Hrodna Region, Navahrudak District, Belarus",67,58000,865.6716417910447,NA,NA,FALSE,FALSE
Belarus,"Brest Region, Brest, Belarus",80,50800,635,NA,NA,FALSE,FALSE
Belarus,"Babinicy, Vitsebsk Region, Babinicki sielski Saviet, Orsha District, Belarus",80,52000,650,NA,NA,FALSE,FALSE
